Solution Label	Type	Element	Soln Conc	Units	强度	重复项
BS AM	样品	Sb(ref)	0.02452	ppm	29.088	3
BS AM	样品	Sc	1	比值	1091.89	3
BS AM	样品	Sc	0.98	比值	9154.44	3
BS AM	样品	Sc	0.98	比值	11466.76	3
BS AM	样品	Se	0.5509	ppm	358.13	3
BS AM	样品	Se(ref)	0.53762	ppm	355.84	3
BS AM	样品	Se(ref)	0.50577	ppm	255.74	3
BS AM	样品	Sn	0.1233	ppm	214.84	3
BS AM	样品	Sn(ref)	0.12011	ppm	213.6	3
BS AM	样品	Sn(ref)	0.20096	ppm	131.03	3
BS AM	样品	Sn(ref)	0.27025	ppm	864.95	3
BS AM	样品	Sr	0.53306	ppm	3137500	3
BS AM	样品	Sr(ref)	0.53285	ppm	3118000	3
BS AM	样品	Sr(ref)	0.5258	ppm	1276200	3
BS AM	样品	Sr(ref)	0.51748	ppm	75257	3
BS AM	样品	Ti	0.01753	ppm	3267.6	3
BS AM	样品	Ti(ref)	0.01717	ppm	5181	3
BS AM	样品	Ti(ref)	0.01675	ppm	3246.3	3
BS AM	样品	Ti(ref)	0.01731	ppm	891.14	3
BS AM	样品	Y	0.99275	比值	126490	3
BS AM	样品	Y	0.99387	比值	233430	3
BS AM	样品	Y	0.99241	比值	157980	3
BS AM	样品	Zn	0.62922	ppm	12938	3
BS AM	样品	Zn(ref)	未校正	ppm	12858	3
BS AM	样品	Zn(ref)	0.66224	ppm	2043.1	3
BS AM	样品	Zr	未校正	ppm	748.63	3
BS AM	样品	Zr(ref)	未校正	ppm	743.9	3
BS AM	样品	Zr(ref)	未校正	ppm	939.54	3
BS AM	样品	Zr(ref)	未校正	ppm	13395	3
"Metal 0.1013,25"	样品	Al	-0.00017	ppm	960.02	3
"Metal 0.1013,25"	样品	Al(ref)	0.00031	ppm	751.36	3
"Metal 0.1013,25"	样品	Al(ref)	0.00001	mg/L	982.57	3
"Metal 0.1013,25"	样品	As	0.19885	ppm	255.1	3
"Metal 0.1013,25"	样品	As(ref)	0.20256	mg/L	261.23	3
"Metal 0.1013,25"	样品	As(ref)	0.21772	ppm	264.28	3
"Metal 0.1013,25"	样品	As(ref)	0.1607	ppm	60.484	3
"Metal 0.1013,25"	样品	As(ref)	0.09962	ppm	115.53	3
"Metal 0.1013,25"	样品	B	0.01092	ppm	36.722	3
"Metal 0.1013,25"	样品	B(ref)	0.01024	ppm	37.639	3
"Metal 0.1013,25"	样品	B(ref)	0.00887	ppm	216.25	3
"Metal 0.1013,25"	样品	B(ref)	0.00881	ppm	392.16	3
"Metal 0.1013,25"	样品	Ba	0.00479	ppm	378.09	3
"Metal 0.1013,25"	样品	Ba(ref)	0.00497	ppm	271.18	3
"Metal 0.1013,25"	样品	Ba(ref)	0.00477	ppm	386.91	3
"Metal 0.1013,25"	样品	Ba(ref)	0.00484	ppm	8909.5	3
"Metal 0.1013,25"	样品	Ba(ref)	0.01577	ppm	17515	3
"Metal 0.1013,25"	样品	Ca	未校正	ppm	4773200	3
"Metal 0.1013,25"	样品	Ca(ref)	未校正	ppm	41347	3
"Metal 0.1013,25"	样品	Ca(ref)	未校正	ppm	3162000	3
"Metal 0.1013,25"	样品	Ca(ref)	未校正	ppm	4886300	3
"Metal 0.1013,25"	样品	Ca(ref)	未校正	ppm	142790	3
"Metal 0.1013,25"	样品	Cd	0.00891	ppm	512.68	3
"Metal 0.1013,25"	样品	Cd(ref)	0.00169	ppm	411.87	3
"Metal 0.1013,25"	样品	Cd(ref)	-0.00477	ppm	516.59	3
"Metal 0.1013,25"	样品	Cd(ref)	-0.00106	ppm	524.67	3
"Metal 0.1013,25"	样品	Cd(ref)	0.01236	ppm	200.5	3
"Metal 0.1013,25"	样品	Cd(ref)	0.04407	ppm	85.521	3
"Metal 0.1013,25"	样品	Co	0.00279	ppm	43.816	3
"Metal 0.1013,25"	样品	Co(ref)	0.00036	ppm	42.802	3
"Metal 0.1013,25"	样品	Co(ref)	0.00282	ppm	41.794	3
"Metal 0.1013,25"	样品	Co(ref)	0.00249	ppm	44.857	3
"Metal 0.1013,25"	样品	Cr	-0.00496	ppm	56.96	3
"Metal 0.1013,25"	样品	Cr(ref)	-0.00473	ppm	16.978	3
"Metal 0.1013,25"	样品	Cr(ref)	-0.00122	ppm	16.145	3
"Metal 0.1013,25"	样品	Cr(ref)	-0.0049	ppm	58.364	3
"Metal 0.1013,25"	样品	Cu	7.0571	ppm	381870	3
"Metal 0.1013,25"	样品	Cu(ref)	7.4562	ppm	70063	3
"Metal 0.1013,25"	样品	Cu(ref)	7.3263	ppm	457650	3
"Metal 0.1013,25"	样品	Cu(ref)	7.1887	ppm	390980	3
"Metal 0.1013,25"	样品	Fe	0.04174	ppm	1683.1	3
"Metal 0.1013,25"	样品	Fe(ref)	0.03986	ppm	837.41	3
"Metal 0.1013,25"	样品	Fe(ref)	0.04088	ppm	1723	3
"Metal 0.1013,25"	样品	Fe(ref)	0.0405	ppm	850.2	3
"Metal 0.1013,25"	样品	Hg	0.0048	ppm	29.131	3
"Metal 0.1013,25"	样品	Hg(ref)	0.00366	ppm	29.906	3
"Metal 0.1013,25"	样品	Hg(ref)	-0.00057	ppm	8.8978	3
"Metal 0.1013,25"	样品	Hg(ref)	-0.00016	ppm	28.572	3
"Metal 0.1013,25"	样品	K	未校正	ppm	49746	3
"Metal 0.1013,25"	样品	K(ref)	未校正	ppm	3590.9	3
"Metal 0.1013,25"	样品	K(ref)	未校正	ppm	4.5315	3
"Metal 0.1013,25"	样品	K(ref)	未校正	ppm	15705	3
"Metal 0.1013,25"	样品	K(ref)	未校正	ppm	50931	3
"Metal 0.1013,25"	样品	K(ref)	未校正	ppm	67247	3
"Metal 0.1013,25"	样品	Mg	0.12982	ppm	106040	3
"Metal 0.1013,25"	样品	Mg(ref)	0.13213	ppm	108570	3
"Metal 0.1013,25"	样品	Mg(ref)	0.12883	ppm	464.66	3
"Metal 0.1013,25"	样品	Mg(ref)	0.1278	ppm	25307	3
"Metal 0.1013,25"	样品	Mg(ref)	0.13035	ppm	3985.4	3
"Metal 0.1013,25"	样品	Mn	0.00071	ppm	290.43	3
"Metal 0.1013,25"	样品	Mn(ref)	0.00086	ppm	296.73	3
"Metal 0.1013,25"	样品	Mn(ref)	0.0009	ppm	145.35	3
"Metal 0.1013,25"	样品	Mn(ref)	0.00117	ppm	32.629	3
"Metal 0.1013,25"	样品	Mo	0.00075	ppm	33.882	3
"Metal 0.1013,25"	样品	Mo(ref)	-0.0006	ppm	34.872	3
"Metal 0.1013,25"	样品	Mo(ref)	-0.00335	ppm	74.913	3
"Metal 0.1013,25"	样品	Mo(ref)	-0.00226	ppm	49.4	3
"Metal 0.1013,25"	样品	Na	1.9372	ppm	408540	3
"Metal 0.1013,25"	样品	Na(ref)	未校正	ppm	15031	3
"Metal 0.1013,25"	样品	Na(ref)	未校正	ppm	804.79	3
"Metal 0.1013,25"	样品	Na(ref)	1.8851	ppm	844400	3
"Metal 0.1013,25"	样品	Na(ref)	1.9111	ppm	418230	3
"Metal 0.1013,25"	样品	Ni	0.00631	ppm	49.511	3
"Metal 0.1013,25"	样品	Ni(ref)	0.00634	ppm	70.941	3
"Metal 0.1013,25"	样品	Ni(ref)	-0.00329	ppm	5.3334	3
"Metal 0.1013,25"	样品	Ni(ref)	0.00631	ppm	49.511	3
"Metal 0.1013,25"	样品	Pb	1.0114	ppm	2464.4	3
"Metal 0.1013,25"	样品	Pb	1.0086	ppm	2123.8	3
"Metal 0.1013,25"	样品	Pb(ref)	未校正	ppm	313.75	3
"Metal 0.1013,25"	样品	Pb(ref)	1.0254	ppm	640.91	3
"Metal 0.1013,25"	样品	Pb(ref)	1.0203	ppm	2523	3
"Metal 0.1013,25"	样品	Pb(ref)	未校正	ppm	1150.3	3
"Metal 0.1013,25"	样品	Pb(ref)	1.0314	ppm	1373	3
"Metal 0.1013,25"	样品	Pb(ref)	未校正	mg/L	401.27	3
"Metal 0.1013,25"	样品	Pb(ref)	1.0304	ppm	3364.6	3
"Metal 0.1013,25"	样品	Sb	12.779	ppm	25952	3
"Metal 0.1013,25"	样品	Sb(ref)	12.995	ppm	26567	3
"Metal 0.1013,25"	样品	Sb(ref)	12.823	ppm	11701	3
"Metal 0.1013,25"	样品	Sb(ref)	12.479	ppm	11873	3
"Metal 0.1013,25"	样品	Sc	0.61	比值	668.71	3
"Metal 0.1013,25"	样品	Sc	0.61	比值	5666.01	3
"Metal 0.1013,25"	样品	Sc	0.62	比值	7187.39	3
"Metal 0.1013,25"	样品	Se	0.03602	ppm	31.755	3
"Metal 0.1013,25"	样品	Se(ref)	0.02988	ppm	32.48	3
"Metal 0.1013,25"	样品	Se(ref)	0.67676	ppm	337.14	3
"Metal 0.1013,25"	样品	Sn	150.3	ppm	188110	3
"Metal 0.1013,25"	样品	Sn(ref)	153.43	ppm	192550	3
"Metal 0.1013,25"	样品	Sn(ref)	129.94	ppm	53973	3
"Metal 0.1013,25"	样品	Sn(ref)	105.16	ppm	300000	3
"Metal 0.1013,25"	样品	Sr	0.0056	ppm	36110	3
"Metal 0.1013,25"	样品	Sr(ref)	0.00578	ppm	36961	3
"Metal 0.1013,25"	样品	Sr(ref)	0.00574	ppm	15126	3
"Metal 0.1013,25"	样品	Sr(ref)	0.00661	ppm	1029	3
"Metal 0.1013,25"	样品	Ti	0.00206	ppm	1452	3
"Metal 0.1013,25"	样品	Ti(ref)	0.00786	ppm	2883.6	3
"Metal 0.1013,25"	样品	Ti(ref)	0.00195	ppm	1484.5	3
"Metal 0.1013,25"	样品	Ti(ref)	0.00348	ppm	324.9	3
"Metal 0.1013,25"	样品	Y	1.0284	比值	131040	3
"Metal 0.1013,25"	样品	Y	1.0239	比值	240490	3
"Metal 0.1013,25"	样品	Y	1.0272	比值	163520	3
"Metal 0.1013,25"	样品	Zn	0.04926	ppm	1511.9	3
"Metal 0.1013,25"	样品	Zn(ref)	未校正	ppm	1547.5	3
"Metal 0.1013,25"	样品	Zn(ref)	-0.01254	ppm	62.647	3
"Metal 0.1013,25"	样品	Zr	未校正	ppm	29.43	3
"Metal 0.1013,25"	样品	Zr(ref)	未校正	ppm	30.098	3
"Metal 0.1013,25"	样品	Zr(ref)	未校正	ppm	83.037	3
"Metal 0.1013,25"	样品	Zr(ref)	未校正	ppm	12463	3
CC	QC	Al	0.40997	mg/L	20722	3
CC	QC	Al(ref)	0.41817	mg/L	6627.1	3
CC	QC	Al(ref)	0.46831	mg/L	23422	3
CC	QC	As	0.44076	mg/L	558.6	3
CC	QC	As(ref)	0.49997	mg/L	631.38	3
CC	QC	As(ref)	0.52414	mg/L	628.24	3
CC	QC	As(ref)	0.50531	mg/L	158.2	3
CC	QC	As(ref)	0.46338	mg/L	267.18	3
CC	QC	B	0.01454	mg/L	42.859	3
CC	QC	B(ref)	0.01651	mg/L	48.442	3
CC	QC	B(ref)	0.00395	mg/L	135.23	3
CC	QC	B(ref)	0.00275	mg/L	202.47	3
CC	QC	Ba	0.45972	mg/L	28355	3
CC	QC	Ba(ref)	0.50853	mg/L	21194	3
CC	QC	Ba(ref)	0.51195	mg/L	32050	3
CC	QC	Ba(ref)	0.51765	mg/L	758000	3
CC	QC	Ba(ref)	0.47967	mg/L	482960	3
CC	QC	Ca	未校正	mg/L	561110	3
CC	QC	Ca(ref)	未校正	mg/L	6457.4	3
CC	QC	Ca(ref)	未校正	mg/L	416110	3
CC	QC	Ca(ref)	未校正	mg/L	634240	3
CC	QC	Ca(ref)	未校正	mg/L	17105	3
CC	QC	Cd	0.457	mg/L	14373	3
CC	QC	Cd(ref)	0.53836	mg/L	15326	3
CC	QC	Cd(ref)	0.54461	mg/L	19349	3
CC	QC	Cd(ref)	0.57061	mg/L	16246	3
CC	QC	Cd(ref)	0.52393	mg/L	831.61	3
CC	QC	Cd(ref)	0.52663	mg/L	2311.7	3
CC	QC	Co	0.45525	mg/L	5127.1	3
CC	QC	Co(ref)	0.50878	mg/L	9477.1	3
CC	QC	Co(ref)	0.50757	mg/L	6298.8	3
CC	QC	Co(ref)	0.50963	mg/L	5795	3
CC	QC	Cr	0.45029	mg/L	15161	3
CC	QC	Cr(ref)	0.50563	mg/L	3324.8	3
CC	QC	Cr(ref)	0.49432	mg/L	951.04	3
CC	QC	Cr(ref)	0.50335	mg/L	17137	3
CC	QC	Cu	0.55941	mg/L	30381	3
CC	QC	Cu(ref)	0.62459	mg/L	5889.2	3
CC	QC	Cu(ref)	0.63371	mg/L	40489	3
CC	QC	Cu(ref)	0.62811	mg/L	34341	3
CC	QC	Fe	-0.0054	mg/L	535.57	3
CC	QC	Fe(ref)	0.00115	mg/L	390.64	3
CC	QC	Fe(ref)	-0.00448	mg/L	605.38	3
CC	QC	Fe(ref)	-0.00349	mg/L	312.32	3
CC	QC	Hg	0.44551	mg/L	953.8	3
CC	QC	Hg(ref)	0.49356	mg/L	1078.1	3
CC	QC	Hg(ref)	0.50338	mg/L	1833.3	3
CC	QC	Hg(ref)	0.51809	mg/L	2000.1	3
CC	QC	K	未校正	mg/L	213990	3
CC	QC	K(ref)	未校正	mg/L	-2420.6	3
CC	QC	K(ref)	未校正	mg/L	88.583	3
CC	QC	K(ref)	未校正	mg/L	15692	3
CC	QC	K(ref)	未校正	mg/L	241880	3
CC	QC	K(ref)	未校正	mg/L	215540	3
CC	QC	Mg	0.00374	mg/L	8993.1	3
CC	QC	Mg(ref)	0.00525	mg/L	10165	3
CC	QC	Mg(ref)	0.00498	mg/L	54.366	3
CC	QC	Mg(ref)	0.00517	mg/L	2402.7	3
CC	QC	Mg(ref)	0.00518	mg/L	363.39	3
CC	QC	Mn	0.46687	mg/L	87809	3
CC	QC	Mn(ref)	0.51803	mg/L	99249	3
CC	QC	Mn(ref)	0.51911	mg/L	45641	3
CC	QC	Mn(ref)	0.52583	mg/L	8985.4	3
CC	QC	Mo	0.45917	mg/L	1039.1	3
CC	QC	Mo(ref)	0.5172	mg/L	1174.6	3
CC	QC	Mo(ref)	0.53451	mg/L	3488	3
CC	QC	Mo(ref)	0.51135	mg/L	2114.3	3
CC	QC	Na	0.51055	mg/L	122270	3
CC	QC	Na(ref)	未校正	mg/L	14944	3
CC	QC	Na(ref)	未校正	mg/L	437.68	3
CC	QC	Na(ref)	0.51503	mg/L	295430	3
CC	QC	Na(ref)	0.5349	mg/L	138200	3
CC	QC	Ni	0.51284	mg/L	2342.1	3
CC	QC	Ni(ref)	0.50889	mg/L	3406.2	3
CC	QC	Ni(ref)	0.52111	mg/L	1097.1	3
CC	QC	Ni(ref)	0.51284	mg/L	2342.1	3
CC	QC	Pb	0.60234	mg/L	1471.5	3
CC	QC	Pb	0.60393	mg/L	1278.7	3
CC	QC	Pb(ref)	未校正	mg/L	206.82	3
CC	QC	Pb(ref)	0.68644	mg/L	430.56	3
CC	QC	Pb(ref)	0.67191	mg/L	1663.4	3
CC	QC	Pb(ref)	未校正	mg/L	758.1	3
CC	QC	Pb(ref)	0.65723	mg/L	883.41	3
CC	QC	Pb(ref)	未校正	mg/L	274.33	3
CC	QC	Pb(ref)	0.67159	mg/L	2194.6	3
CC	QC	Sb	0.53967	mg/L	1109.7	3
CC	QC	Sb(ref)	0.60535	mg/L	1254.3	3
CC	QC	Sb(ref)	0.59523	mg/L	552.72	3
CC	QC	Sb(ref)	0.59921	mg/L	575.62	3
CC	QC	Sc	1.04	比值	1141.44	3
CC	QC	Sc	1.04	比值	9699.96	3
CC	QC	Sc	1.04	比值	12125.33	3
CC	QC	Se	0.44716	mg/L	292.37	3
CC	QC	Se(ref)	0.49774	mg/L	330.44	3
CC	QC	Se(ref)	0.5004	mg/L	253.18	3
CC	QC	Sn	1.3013	mg/L	1688.7	3
CC	QC	Sn(ref)	1.4714	mg/L	1908.9	3
CC	QC	Sn(ref)	1.065	mg/L	489.6	3
CC	QC	Sn(ref)	1.0964	mg/L	3221.1	3
CC	QC	Sr	0.48025	mg/L	2827000	3
CC	QC	Sr(ref)	0.5461	mg/L	3195400	3
CC	QC	Sr(ref)	0.54098	mg/L	1313100	3
CC	QC	Sr(ref)	0.50755	mg/L	73815	3
CC	QC	Ti	0.00423	mg/L	1706.5	3
CC	QC	Ti(ref)	0.00552	mg/L	2304.3	3
CC	QC	Ti(ref)	0.00568	mg/L	1929	3
CC	QC	Ti(ref)	0.00597	mg/L	426.54	3
CC	QC	Y	1.1306	比值	144060	3
CC	QC	Y	1.1303	比值	265480	3
CC	QC	Y	1.1327	比值	180320	3
CC	QC	Zn	0.44727	mg/L	9353.6	3
CC	QC	Zn(ref)	未校正	mg/L	10572	3
CC	QC	Zn(ref)	0.54832	mg/L	1708.7	3
CC	QC	Zr	未校正	mg/L	198.16	3
CC	QC	Zr(ref)	未校正	mg/L	223.97	3
CC	QC	Zr(ref)	未校正	mg/L	348.35	3
CC	QC	Zr(ref)	未校正	mg/L	14214	3
1203/2	样品	Al	0.17997	ppm	9639.4	3
1203/2	样品	Al(ref)	0.17706	ppm	3236.7	3
1203/2	样品	Al(ref)	0.16981	mg/L	9119.1	3
1203/2	样品	As	0.07761	ppm	103	3
1203/2	样品	As(ref)	0.07096	mg/L	97.448	3
1203/2	样品	As(ref)	0.08658	ppm	108.51	3
1203/2	样品	As(ref)	0.00754	ppm	17.055	3
1203/2	样品	As(ref)	0.07678	ppm	106.01	3
1203/2	样品	B	0.02343	ppm	57.959	3
1203/2	样品	B(ref)	0.02029	ppm	54.95	3
1203/2	样品	B(ref)	0.0152	ppm	320.55	3
1203/2	样品	B(ref)	0.01484	ppm	580.84	3
1203/2	样品	Ba	0.02378	ppm	1545.8	3
1203/2	样品	Ba(ref)	0.02252	ppm	1000.2	3
1203/2	样品	Ba(ref)	0.022	ppm	1462.1	3
1203/2	样品	Ba(ref)	0.02404	ppm	36955	3
1203/2	样品	Ba(ref)	0.05427	ppm	56148	3
1203/2	样品	Ca	未校正	ppm	28558000	3
1203/2	样品	Ca(ref)	未校正	ppm	225170	3
1203/2	样品	Ca(ref)	未校正	ppm	15989000	3
1203/2	样品	Ca(ref)	未校正	ppm	27013000	3
1203/2	样品	Ca(ref)	未校正	ppm	1219200	3
1203/2	样品	Cd	0.01306	ppm	640.88	3
1203/2	样品	Cd(ref)	0.00497	ppm	503.05	3
1203/2	样品	Cd(ref)	-0.00148	ppm	629.4	3
1203/2	样品	Cd(ref)	0.00189	ppm	605.95	3
1203/2	样品	Cd(ref)	0.0511	ppm	248.3	3
1203/2	样品	Cd(ref)	0.02217	ppm	-15.506	3
1203/2	样品	Co	0.01194	ppm	146.58	3
1203/2	样品	Co(ref)	0.01092	ppm	238.73	3
1203/2	样品	Co(ref)	0.00899	ppm	118.24	3
1203/2	样品	Co(ref)	0.01074	ppm	138.39	3
1203/2	样品	Cr	0.00884	ppm	514.72	3
1203/2	样品	Cr(ref)	-0.00248	ppm	31.528	3
1203/2	样品	Cr(ref)	-0.51597	ppm	-954.99	3
1203/2	样品	Cr(ref)	0.00785	ppm	486.76	3
1203/2	样品	Cu	####	ppm	####	3
1203/2	样品	Cu(ref)	1347.7	ppm	12660000	3
1203/2	样品	Cu(ref)	####	ppm	####	3
1203/2	样品	Cu(ref)	####	ppm	####	3
1203/2	样品	Fe	1.2659	ppm	31482	3
1203/2	样品	Fe(ref)	1.1908	ppm	14122	3
1203/2	样品	Fe(ref)	1.1796	ppm	29779	3
1203/2	样品	Fe(ref)	1.1891	ppm	14895	3
1203/2	样品	Hg	0.00815	ppm	36.152	3
1203/2	样品	Hg(ref)	0.00563	ppm	34.115	3
1203/2	样品	Hg(ref)	0.01037	ppm	48.501	3
1203/2	样品	Hg(ref)	-0.00912	ppm	-5.5202	3
1203/2	样品	K	未校正	ppm	48108	3
1203/2	样品	K(ref)	未校正	ppm	2446.8	3
1203/2	样品	K(ref)	未校正	ppm	35.6	3
1203/2	样品	K(ref)	未校正	ppm	19359	3
1203/2	样品	K(ref)	未校正	ppm	45509	3
1203/2	样品	K(ref)	未校正	ppm	58293	3
1203/2	样品	Mg	0.55426	ppm	432760	3
1203/2	样品	Mg(ref)	0.51997	ppm	409380	3
1203/2	样品	Mg(ref)	0.49271	ppm	1670.2	3
1203/2	样品	Mg(ref)	0.50539	ppm	95834	3
1203/2	样品	Mg(ref)	0.63933	ppm	18713	3
1203/2	样品	Mn	0.01066	ppm	2159.2	3
1203/2	样品	Mn(ref)	0.00998	ppm	2041.7	3
1203/2	样品	Mn(ref)	0.01318	ppm	1223.3	3
1203/2	样品	Mn(ref)	0.01134	ppm	206.14	3
1203/2	样品	Mo	0.05998	ppm	163.76	3
1203/2	样品	Mo(ref)	0.05369	ppm	154.37	3
1203/2	样品	Mo(ref)	0.06089	ppm	482.53	3
1203/2	样品	Mo(ref)	0.05768	ppm	290.4	3
1203/2	样品	Na	5.5606	ppm	1135600	3
1203/2	样品	Na(ref)	未校正	ppm	16641	3
1203/2	样品	Na(ref)	未校正	ppm	1325.9	3
1203/2	样品	Na(ref)	5.0082	ppm	2095700	3
1203/2	样品	Na(ref)	5.1354	ppm	1074300	3
1203/2	样品	Ni	0.8459	ppm	3849.6	3
1203/2	样品	Ni(ref)	0.96453	ppm	6430.1	3
1203/2	样品	Ni(ref)	0.7285	ppm	1528.9	3
1203/2	样品	Ni(ref)	0.8459	ppm	3849.6	3
1203/2	样品	Pb	0.32218	ppm	791.5	3
1203/2	样品	Pb	0.31338	ppm	671.83	3
1203/2	样品	Pb(ref)	未校正	ppm	101.6	3
1203/2	样品	Pb(ref)	0.13825	ppm	90.382	3
1203/2	样品	Pb(ref)	0.3013	ppm	748.95	3
1203/2	样品	Pb(ref)	未校正	ppm	271.48	3
1203/2	样品	Pb(ref)	0.32812	ppm	452.76	3
1203/2	样品	Pb(ref)	未校正	mg/L	93.54	3
1203/2	样品	Pb(ref)	0.25743	ppm	843.9	3
1203/2	样品	Sb	0.19241	ppm	404.88	3
1203/2	样品	Sb(ref)	0.17882	ppm	382.91	3
1203/2	样品	Sb(ref)	0.22254	ppm	212.93	3
1203/2	样品	Sb(ref)	0.23585	ppm	230.07	3
1203/2	样品	Sc	0.94	比值	1026.77	3
1203/2	样品	Sc	0.88	比值	8225.13	3
1203/2	样品	Sc	2.46	比值	28734.89	3
1203/2	样品	Se	0.15695	ppm	108.41	3
1203/2	样品	Se(ref)	0.13974	ppm	102.45	3
1203/2	样品	Se(ref)	0.25567	ppm	136.68	3
1203/2	样品	Sn	13.817	ppm	17348	3
1203/2	样品	Sn(ref)	13.03	ppm	16410	3
1203/2	样品	Sn(ref)	11.784	ppm	4937.9	3
1203/2	样品	Sn(ref)	9.4113	ppm	26936	3
1203/2	样品	Sr	0.01593	ppm	96877	3
1203/2	样品	Sr(ref)	0.01513	ppm	91632	3
1203/2	样品	Sr(ref)	0.01521	ppm	38084	3
1203/2	样品	Sr(ref)	0.02825	ppm	4173.2	3
1203/2	样品	Ti	0.00519	ppm	1818.9	3
1203/2	样品	Ti(ref)	0.04776	ppm	12733	3
1203/2	样品	Ti(ref)	0.00393	ppm	1720.1	3
1203/2	样品	Ti(ref)	0.0049	ppm	382.83	3
1203/2	样品	Y	0.93216	比值	118770	3
1203/2	样品	Y	0.94594	比值	222170	3
1203/2	样品	Y	0.95555	比值	152110	3
1203/2	样品	Zn	179.52	ppm	3537500	3
1203/2	样品	Zn(ref)	未校正	ppm	3346100	3
1203/2	样品	Zn(ref)	354.5	ppm	1040500	3
1203/2	样品	Zr	未校正	ppm	1128.8	3
1203/2	样品	Zr(ref)	未校正	ppm	1067.9	3
1203/2	样品	Zr(ref)	未校正	ppm	482.09	3
1203/2	样品	Zr(ref)	未校正	ppm	12722	3
1203/3	样品	Al	0.07644	ppm	4651.5	3
1203/3	样品	Al(ref)	0.57431	ppm	8822.6	3
1203/3	样品	Al(ref)	0.06434	mg/L	4065.3	3
1203/3	样品	As	0.16718	ppm	215.38	3
1203/3	样品	As(ref)	0.14413	mg/L	188.52	3
1203/3	样品	As(ref)	0.22538	ppm	273.37	3
1203/3	样品	As(ref)	0.42908	ppm	136.59	3
1203/3	样品	As(ref)	2.5858	ppm	1152	3
1203/3	样品	B	0.03438	ppm	76.549	3
1203/3	样品	B(ref)	0.02727	ppm	66.97	3
1203/3	样品	B(ref)	0.01761	ppm	360.14	3
1203/3	样品	B(ref)	2.7126	ppm	85052	3
1203/3	样品	Ba	0.07193	ppm	4507	3
1203/3	样品	Ba(ref)	0.01567	ppm	715.62	3
1203/3	样品	Ba(ref)	0.06171	ppm	3941.5	3
1203/3	样品	Ba(ref)	0.06069	ppm	90496	3
1203/3	样品	Ba(ref)	0.07856	ppm	80514	3
1203/3	样品	Ca	未校正	ppm	31028000	3
1203/3	样品	Ca(ref)	未校正	ppm	205060	3
1203/3	样品	Ca(ref)	未校正	ppm	15885000	3
1203/3	样品	Ca(ref)	未校正	ppm	27135000	3
1203/3	样品	Ca(ref)	未校正	ppm	1115600	3
1203/3	样品	Cd	-0.00027	ppm	228.62	3
1203/3	样品	Cd(ref)	0.14029	ppm	4263.7	3
1203/3	样品	Cd(ref)	0.55047	ppm	19550	3
1203/3	样品	Cd(ref)	-0.01288	ppm	199.66	3
1203/3	样品	Cd(ref)	-0.05295	ppm	119.94	3
1203/3	样品	Cd(ref)	0.14741	ppm	562.27	3
1203/3	样品	Co	0.45594	ppm	5134.9	3
1203/3	样品	Co(ref)	0.11986	ppm	2260.3	3
1203/3	样品	Co(ref)	0.12127	ppm	1510.1	3
1203/3	样品	Co(ref)	0.39474	ppm	4492.2	3
1203/3	样品	Cr	2.3043	ppm	76675	3
1203/3	样品	Cr(ref)	1.9713	ppm	12824	3
1203/3	样品	Cr(ref)	1.9157	ppm	3632.7	3
1203/3	样品	Cr(ref)	1.9889	ppm	67056	3
1203/3	样品	Cu	417.05	ppm	22560000	3
1203/3	样品	Cu(ref)	241.98	ppm	2273100	3
1203/3	样品	Cu(ref)	309.1	ppm	19268000	3
1203/3	样品	Cu(ref)	362.92	ppm	19729000	3
1203/3	样品	Fe	526.48	ppm	12817000	3
1203/3	样品	Fe(ref)	1130.5	ppm	13050000	3
1203/3	样品	Fe(ref)	454.67	ppm	11203000	3
1203/3	样品	Fe(ref)	583.09	ppm	7130100	3
1203/3	样品	Hg	0.00583	ppm	31.283	3
1203/3	样品	Hg(ref)	0.00245	ppm	27.31	3
1203/3	样品	Hg(ref)	-0.00015	ppm	10.416	3
1203/3	样品	Hg(ref)	-3.5297	ppm	-13398	3
1203/3	样品	K	未校正	ppm	55443	3
1203/3	样品	K(ref)	未校正	ppm	3634.8	3
1203/3	样品	K(ref)	未校正	ppm	1414.2	3
1203/3	样品	K(ref)	未校正	ppm	10385	3
1203/3	样品	K(ref)	未校正	ppm	48492	3
1203/3	样品	K(ref)	未校正	ppm	59885	3
1203/3	样品	Mg	0.61567	ppm	480030	3
1203/3	样品	Mg(ref)	0.53342	ppm	419810	3
1203/3	样品	Mg(ref)	2.0383	ppm	6790.6	3
1203/3	样品	Mg(ref)	0.49144	ppm	93227	3
1203/3	样品	Mg(ref)	0.55479	ppm	16267	3
1203/3	样品	Mn	41.03	ppm	7703300	3
1203/3	样品	Mn(ref)	35.202	ppm	6735400	3
1203/3	样品	Mn(ref)	42.072	ppm	3693800	3
1203/3	样品	Mn(ref)	39.117	ppm	667520	3
1203/3	样品	Mo	0.14674	ppm	354.02	3
1203/3	样品	Mo(ref)	0.12386	ppm	308.82	3
1203/3	样品	Mo(ref)	0.13435	ppm	948.66	3
1203/3	样品	Mo(ref)	0.17177	ppm	749.06	3
1203/3	样品	Na	4.5501	ppm	932840	3
1203/3	样品	Na(ref)	未校正	ppm	13241	3
1203/3	样品	Na(ref)	未校正	ppm	531.79	3
1203/3	样品	Na(ref)	3.7601	ppm	1595700	3
